Company Name,Sector,Market Cap,Stock P/E,Year,Revenue,Net Profit
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2015,478.0,53.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2016,570.0,67.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2017,599.0,60.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2018,594.0,61.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2019,612.0,65.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2020,502.0,39.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2021,88.0,-118.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2022,160.0,-87.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,Mar 2023,396.0,-13.0
UFO Moviez India Ltd,Media - Print/Television/Radio,432.0,83.5,TTM,370.0,4.0
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Jun 2012,16.86,4.35
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Jun 2013,14.94,0.23
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Jun 2014,13.52,6.32
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Jun 2015,10.1,0.17
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Mar 2016,7.84,-0.38
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Mar 2017,12.84,0.17
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Mar 2018,22.24,0.31
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Mar 2019,34.34,0.63
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Mar 2020,26.94,0.49
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Mar 2021,28.27,0.91
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Mar 2022,35.79,0.64
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,Mar 2023,45.1,0.85
Auto Pins (India) Ltd,Auto Ancillaries,76.5,58.4,TTM,55.69,1.31
Swashthik Plascon Ltd,Plastic products,196.0,65.0,2023-03-01,45.62,3.02
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2012,39356.0,2020.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2013,46375.0,1218.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2014,54947.0,2646.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2015,64465.0,2298.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2016,34008.0,1000.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2017,36533.0,925.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2018,35924.0,594.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2019,40379.0,506.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2020,43403.0,1040.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2021,39537.0,1046.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2022,69420.0,788.0
Adani Enterprises Ltd,Trading,324781.0,125.0,Mar 2023,136978.0,2422.0
Adani Enterprises Ltd,Trading,324781.0,125.0,TTM,105914.0,2531.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2012,,754.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2013,,853.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2014,,850.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2015,,1058.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2016,,486.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2017,,867.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2018,,935.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2019,,1318.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2020,,1590.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2021,,1680.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2022,,1996.0
Federal Bank Ltd,Banks,37997.0,10.4,Mar 2023,,3210.0
Federal Bank Ltd,Banks,37997.0,10.4,TTM,,3720.0
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2012,0.0,0.0
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2013,68.92,0.03
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2014,23.44,0.22
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2015,0.41,0.6
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2016,16.08,0.57
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2017,3.37,-2.0
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2018,0.49,-3.88
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2019,0.0,-0.07
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2020,0.0,-3.68
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2021,0.0,-0.72
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2022,0.0,0.02
Mystic Electronics Ltd,Trading,8.34,2.19,Mar 2023,-0.05,-3.43
Mystic Electronics Ltd,Trading,8.34,2.19,TTM,0.0,-3.4
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2012,597.0,30.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2013,563.0,3.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2014,259.0,-26.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2015,140.0,-45.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2016,334.0,-24.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2017,329.0,-7.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2018,520.0,46.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2019,666.0,70.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2020,456.0,14.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2021,566.0,76.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2022,965.0,227.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,Mar 2023,683.0,20.0
Andhra Petrochemicals Ltd,Chemicals,693.0,41.6,TTM,716.0,17.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2012,82.0,2.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2013,112.0,6.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2014,145.0,4.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2015,167.0,11.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2016,196.0,16.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2017,252.0,22.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2018,296.0,26.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2019,337.0,30.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2020,426.0,41.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2021,385.0,39.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2022,372.0,10.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,Mar 2023,476.0,30.0
Tasty Bite Eatables Ltd,FMCG,3415.0,74.8,TTM,514.0,46.0
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,Mar 2016,25.44,1.6
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,Mar 2017,27.85,2.24
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,Mar 2018,28.62,2.28
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,Mar 2019,38.25,2.14
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,Mar 2020,48.41,2.89
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,Mar 2021,56.02,2.33
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,Mar 2022,69.43,2.64
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,Mar 2023,66.17,2.24
Unick Fix-A-Form And Printers Ltd,Printing & Stationery,33.2,30.0,TTM,57.88,1.11
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2012,0.0,0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2013,0.0,0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2014,-0.0,-1.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2015,1.0,0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2016,4.0,0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2017,11.0,-0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2018,5.0,0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2019,1.0,0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2020,2.0,-0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2021,67.0,-0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2022,17.0,0.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,Mar 2023,52.0,1.0
Visagar Financial Services Ltd,Stock/ Commodity Brokers,47.9,5.8,TTM,149.0,8.0
Jupiter Life Line Hospitals Ltd,Healthcare,7146.0,96.6,2020-03-01,463.0,30.0
Jupiter Life Line Hospitals Ltd,Healthcare,7146.0,96.6,2021-03-01,486.0,-2.0
Jupiter Life Line Hospitals Ltd,Healthcare,7146.0,96.6,2022-03-01,733.0,51.0
Jupiter Life Line Hospitals Ltd,Healthcare,7146.0,96.6,2023-03-01,893.0,73.0
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2012,8.45,0.82
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2013,8.45,1.44
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2014,10.05,1.28
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2015,29.0,3.27
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2016,14.39,0.9
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2017,7.36,0.72
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2018,5.7,1.01
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2019,8.5,1.59
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2020,9.77,1.44
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2021,5.43,1.82
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2022,7.38,1.81
PMC Fincorp Ltd,Finance,161.0,24.1,Mar 2023,9.05,-6.36
PMC Fincorp Ltd,Finance,161.0,24.1,TTM,10.54,6.67
CMI Ltd,Cables,9.7,,2012-03-01,73.0,2.0
CMI Ltd,Cables,9.7,,2013-03-01,89.0,2.0
CMI Ltd,Cables,9.7,,2014-03-01,105.0,2.0
CMI Ltd,Cables,9.7,,2015-03-01,136.0,6.0
CMI Ltd,Cables,9.7,,2016-03-01,240.0,17.0
CMI Ltd,Cables,9.7,,2017-03-01,307.0,22.0
CMI Ltd,Cables,9.7,,2018-03-01,560.0,26.0
CMI Ltd,Cables,9.7,,2019-03-01,637.0,45.0
CMI Ltd,Cables,9.7,,2020-03-01,498.0,4.0
CMI Ltd,Cables,9.7,,2021-03-01,202.0,-195.0
CMI Ltd,Cables,9.7,,2022-03-01,68.0,-143.0
CMI Ltd,Cables,9.7,,2023-03-01,22.0,-110.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2011,7447.0,185.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2012,7562.0,137.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2013,7719.0,177.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2014,7730.0,229.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2015,8136.0,300.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2016,8642.0,374.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2017,6094.0,420.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2018,6690.0,511.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2019,7315.0,303.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2020,5821.0,219.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2021,6934.0,520.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,Dec 2022,8568.0,1016.0
ABB India Ltd,Capital Goods - Electrical Equipment,99064.0,82.0,TTM,10116.0,1209.0
Confidence Futuristic Energetech Ltd,Trading,291.0,33.9,Mar 2021,1.0,0.0
Confidence Futuristic Energetech Ltd,Trading,291.0,33.9,Mar 2022,54.0,3.0
Confidence Futuristic Energetech Ltd,Trading,291.0,33.9,Mar 2023,122.0,6.0
Confidence Futuristic Energetech Ltd,Trading,291.0,33.9,TTM,149.0,9.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2012,34368.0,557.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2013,38210.0,929.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2014,51220.0,402.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2015,52972.0,1722.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2016,41546.0,-481.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2017,55604.0,3467.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2018,71933.0,6113.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2019,84757.0,7524.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2020,73326.0,3919.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2021,79839.0,7873.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2022,146371.0,20938.0
JSW Steel Ltd,Steel,215261.0,24.2,Mar 2023,165960.0,4139.0
JSW Steel Ltd,Steel,215261.0,24.2,TTM,172893.0,9416.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2012,383.0,28.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2013,626.0,30.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2014,1093.0,70.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2015,1709.0,116.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2016,1935.0,158.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2017,2616.0,226.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2018,3393.0,466.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2019,3488.0,307.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2020,4115.0,386.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2021,4101.0,397.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2022,5036.0,245.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,Mar 2023,5087.0,312.0
Avanti Feeds Ltd,Miscellaneous,5723.0,16.8,TTM,5028.0,370.0
Comrade Appliances Ltd,Consumer Durables,98.5,60.0,2020-03-01,21.62,0.42
Comrade Appliances Ltd,Consumer Durables,98.5,60.0,2021-03-01,25.96,0.2
Comrade Appliances Ltd,Consumer Durables,98.5,60.0,2022-03-01,29.54,0.16
Comrade Appliances Ltd,Consumer Durables,98.5,60.0,2023-03-01,26.94,1.64
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2012,1422.0,-1.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2013,2206.0,60.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2014,2459.0,85.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2015,2716.0,76.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2016,2955.0,72.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2017,3245.0,129.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2018,3614.0,144.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2019,3890.0,137.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2020,4135.0,199.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2021,4742.0,289.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2022,5427.0,309.0
L T Foods Ltd,FMCG,7056.0,13.6,Mar 2023,6936.0,423.0
L T Foods Ltd,FMCG,7056.0,13.6,TTM,7356.0,527.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2011,8489.0,1227.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2012,9749.0,1292.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2013,9161.0,1278.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2014,9955.0,1487.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2015,9437.0,808.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2016,20094.0,1434.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2017,23609.0,1945.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2018,26041.0,2973.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2019,27104.0,2783.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2020,24516.0,3107.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Dec 2021,28965.0,3711.0
Ambuja Cements Ltd,Cement,103432.0,34.8,Mar 2023,38937.0,3024.0
Ambuja Cements Ltd,Cement,103432.0,34.8,TTM,32010.0,3374.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,Mar 2016,2.0,0.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,Mar 2017,5.0,0.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,Mar 2018,12.0,0.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,Mar 2019,22.0,1.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,Mar 2020,37.0,1.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,Mar 2021,78.0,8.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,Mar 2022,156.0,19.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,Mar 2023,197.0,19.0
Add-Shop E-Retail Ltd,Trading,83.6,5.66,TTM,187.0,15.0
Abate As Industries Ltd,Trading,11.3,,Mar 2012,17.12,0.01
Abate As Industries Ltd,Trading,11.3,,Mar 2013,5.73,0.0
Abate As Industries Ltd,Trading,11.3,,Mar 2014,0.08,0.0
Abate As Industries Ltd,Trading,11.3,,Mar 2015,0.09,0.0
Abate As Industries Ltd,Trading,11.3,,Mar 2016,0.0,-4.84
Abate As Industries Ltd,Trading,11.3,,Mar 2017,0.0,-0.01
Abate As Industries Ltd,Trading,11.3,,Mar 2018,0.0,-0.02
Abate As Industries Ltd,Trading,11.3,,Mar 2019,0.0,0.0
Abate As Industries Ltd,Trading,11.3,,Mar 2020,0.0,0.02
Abate As Industries Ltd,Trading,11.3,,Mar 2021,0.0,0.01
Abate As Industries Ltd,Trading,11.3,,Mar 2022,-0.01,-0.34
Abate As Industries Ltd,Trading,11.3,,Mar 2023,-0.02,-0.35
Abate As Industries Ltd,Trading,11.3,,TTM,0.0,-0.31
Bazel International Ltd,Finance,6.24,,Mar 2012,0.03,0.02
Bazel International Ltd,Finance,6.24,,Mar 2013,0.0,0.0
Bazel International Ltd,Finance,6.24,,Mar 2014,0.02,0.01
Bazel International Ltd,Finance,6.24,,Mar 2015,0.06,0.0
Bazel International Ltd,Finance,6.24,,Mar 2016,0.55,-0.05
Bazel International Ltd,Finance,6.24,,Mar 2017,0.5,0.15
Bazel International Ltd,Finance,6.24,,Mar 2018,1.4,0.2
Bazel International Ltd,Finance,6.24,,Mar 2019,0.79,-0.03
Bazel International Ltd,Finance,6.24,,Mar 2020,0.78,0.66
Bazel International Ltd,Finance,6.24,,Mar 2021,0.84,-0.34
Bazel International Ltd,Finance,6.24,,Mar 2022,1.15,0.3
Bazel International Ltd,Finance,6.24,,Mar 2023,2.02,-1.13
Bazel International Ltd,Finance,6.24,,TTM,3.94,-3.98
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2012,2100.0,75.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2013,2145.0,136.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2014,2453.0,170.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2015,2476.0,48.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2016,2482.0,254.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2017,2602.0,352.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2018,2738.0,299.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2019,3091.0,350.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2020,2985.0,324.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2021,3462.0,728.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2022,4647.0,1053.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,Mar 2023,4397.0,237.0
Finolex Industries Ltd,Plastic products,13092.0,30.1,TTM,4328.0,435.0
Libas Consumer Products Ltd,Textiles,47.4,19.3,Mar 2018,43.88,2.91
Libas Consumer Products Ltd,Textiles,47.4,19.3,Mar 2019,63.18,5.71
Libas Consumer Products Ltd,Textiles,47.4,19.3,Mar 2020,65.79,4.83
Libas Consumer Products Ltd,Textiles,47.4,19.3,Mar 2021,54.08,-1.17
Libas Consumer Products Ltd,Textiles,47.4,19.3,Mar 2022,85.19,8.74
Libas Consumer Products Ltd,Textiles,47.4,19.3,Mar 2023,81.35,7.59
Libas Consumer Products Ltd,Textiles,47.4,19.3,TTM,72.79,2.46
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2012,31.5,1.04
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2013,22.68,0.32
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2014,23.16,0.28
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2015,18.01,0.08
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2016,19.24,-2.83
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2017,19.53,-2.94
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2018,18.72,-0.7
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2019,6.8,0.63
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2020,1.74,-0.33
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2021,1.43,-0.64
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2022,1.37,-0.44
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,Mar 2023,1.15,-0.43
Epic Energy Ltd,Capital Goods - Electrical Equipment,6.35,,TTM,1.67,-0.26
Sikozy Realtors Ltd,Realty,7.62,,Mar 2012,0.0,-0.58
Sikozy Realtors Ltd,Realty,7.62,,Mar 2013,0.0,-0.18
Sikozy Realtors Ltd,Realty,7.62,,Mar 2014,0.0,-0.17
Sikozy Realtors Ltd,Realty,7.62,,Mar 2015,1.0,-0.4
Sikozy Realtors Ltd,Realty,7.62,,Mar 2016,0.39,-0.03
Sikozy Realtors Ltd,Realty,7.62,,Mar 2017,0.27,-0.13
Sikozy Realtors Ltd,Realty,7.62,,Mar 2018,0.04,-0.11
Sikozy Realtors Ltd,Realty,7.62,,Mar 2019,0.0,-0.13
Sikozy Realtors Ltd,Realty,7.62,,Mar 2020,0.88,0.03
Sikozy Realtors Ltd,Realty,7.62,,Mar 2021,0.31,0.01
Sikozy Realtors Ltd,Realty,7.62,,Mar 2022,0.0,-3.01
Sikozy Realtors Ltd,Realty,7.62,,Mar 2023,0.0,-0.1
Sikozy Realtors Ltd,Realty,7.62,,TTM,0.0,-0.1
Veerkrupa Jewellers Ltd,Trading,17.7,147.0,Mar 2019,1.62,0.08
Veerkrupa Jewellers Ltd,Trading,17.7,147.0,Mar 2020,10.95,0.01
Veerkrupa Jewellers Ltd,Trading,17.7,147.0,Mar 2021,4.63,0.01
Veerkrupa Jewellers Ltd,Trading,17.7,147.0,Mar 2022,12.26,0.01
Veerkrupa Jewellers Ltd,Trading,17.7,147.0,Mar 2023,18.8,0.04
Veerkrupa Jewellers Ltd,Trading,17.7,147.0,TTM,23.33,0.12
Samhi Hotels Ltd,Hotels & Restaurants,3629.0,,2020-03-01,606.0,-300.0
Samhi Hotels Ltd,Hotels & Restaurants,3629.0,,2021-03-01,170.0,-478.0
Samhi Hotels Ltd,Hotels & Restaurants,3629.0,,2022-03-01,323.0,-443.0
Samhi Hotels Ltd,Hotels & Restaurants,3629.0,,2023-03-01,739.0,-339.0
Labelkraft Technologies Ltd,IT - Hardware,22.1,45.1,2022-11-01,0.68,0.04
Labelkraft Technologies Ltd,IT - Hardware,22.1,45.1,2023-03-01,13.44,0.21
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2012,257.55,8.34
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2013,283.15,-1.8
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2014,344.29,5.57
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2015,280.57,-3.23
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2016,233.92,-5.38
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2017,188.63,-11.68
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2018,252.05,-14.17
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2019,196.75,-17.07
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2020,42.06,-18.76
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2021,23.64,-11.73
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2022,2.25,-11.7
Eurotex Industries and Exports Ltd,Textiles,10.3,,Mar 2023,5.72,-2.57
Eurotex Industries and Exports Ltd,Textiles,10.3,,TTM,5.71,-2.14
ABans Enterprises Ltd,Trading,222.0,20.7,Mar 2020,4536.0,28.0
ABans Enterprises Ltd,Trading,222.0,20.7,Mar 2021,4057.0,34.0
ABans Enterprises Ltd,Trading,222.0,20.7,Mar 2022,2881.0,29.0
ABans Enterprises Ltd,Trading,222.0,20.7,Mar 2023,1867.0,18.0
ABans Enterprises Ltd,Trading,222.0,20.7,TTM,1506.0,11.0
Wonderla Holidays Ltd,Entertainment,4769.0,27.7,Mar 2012,113.0,30.0
Wonderla Holidays Ltd,Entertainment,4769.0,27.7,Mar 2013,138.0,34.0
